subject,repetition,random_seed,edge_count,structural_overlap,same_reference_service_ratio,same_leiden_cluster_ratio
xerces,389,62389,1673,0.008368200836820083,,0.079497907949790794
xerces,390,62390,1673,0.012552301255230125,,0.09025702331141662
xerces,391,62391,1673,0.012552301255230125,,0.07830245068738792
xerces,392,62392,1673,0.012552301255230125,,0.100418410041841
xerces,393,62393,1673,0.011356843992827256,,0.087268380155409442
xerces,394,62394,1673,0.010759115361625823,,0.088463837417812316
xerces,395,62395,1673,0.012552301255230125,,0.09025702331141662
xerces,396,62396,1673,0.012552301255230125,,0.078900179318589364
xerces,397,62397,1673,0.011356843992827256,,0.087866108786610872
xerces,398,62398,1673,0.011356843992827256,,0.086670651524208012
xerces,399,62399,1673,0.010759115361625823,,0.084877465630603707
xerces,400,62400,1673,0.013150029886431561,,0.092050209205020925
xerces,401,62401,1673,0.011356843992827256,,0.087268380155409442
xerces,402,62402,1673,0.010161386730424387,,0.085475194261805137
xerces,403,62403,1673,0.017334130304841603,,0.07770472205618649
xerces,404,62404,1673,0.010161386730424387,,0.074118350268977881
xerces,405,62405,1673,0.0089659294680215183,,0.083682008368200833
xerces,406,62406,1673,0.017931858936043037,,0.075911536162582186
xerces,407,62407,1673,0.012552301255230125,,0.092050209205020925
xerces,408,62408,1673,0.011356843992827256,,0.074716078900179325
xerces,409,62409,1673,0.010759115361625823,,0.088463837417812316
xerces,410,62410,1673,0.011954572624028692,,0.092647937836222355
xerces,411,62411,1673,0.009563658099222952,,0.084877465630603707
xerces,412,62412,1673,0.013747758517632994,,0.082486551105797973
xerces,413,62413,1673,0.013747758517632994,,0.094441123729826659
xerces,414,62414,1673,0.0065750149432157803,,0.084877465630603707
xerces,415,62415,1673,0.011954572624028692,,0.078900179318589364
xerces,416,62416,1673,0.011954572624028692,,0.095038852361028089
xerces,417,62417,1673,0.011954572624028692,,0.09025702331141662
xerces,418,62418,1673,0.011954572624028692,,0.093245666467423785
xerces,419,62419,1673,0.011356843992827256,,0.089061566049013746
xerces,420,62420,1673,0.009563658099222952,,0.092647937836222355
xerces,421,62421,1673,0.0089659294680215183,,0.075911536162582186
xerces,422,62422,1673,0.0077704722056186493,,0.072922893006575021
xerces,423,62423,1673,0.008368200836820083,,0.091452480573819481
xerces,424,62424,1673,0.011356843992827256,,0.087866108786610872
xerces,425,62425,1673,0.013747758517632994,,0.089061566049013746
xerces,426,62426,1673,0.01852958756724447,,0.097429766885833838
xerces,427,62427,1673,0.011954572624028692,,0.091452480573819481
xerces,428,62428,1673,0.011954572624028692,,0.091452480573819481
xerces,429,62429,1673,0.016138673042438732,,0.090854751942618051
xerces,430,62430,1673,0.013747758517632994,,0.092647937836222355
xerces,431,62431,1673,0.011356843992827256,,0.080095636580992224
xerces,432,62432,1673,0.013150029886431561,,0.093245666467423785
xerces,433,62433,1673,0.0077704722056186493,,0.087866108786610872
xerces,434,62434,1673,0.01434548714883443,,0.086670651524208012
xerces,435,62435,1673,0.011356843992827256,,0.074118350268977881
